review_id,review,identified_themes_str,bank,rating,date,source,sentiment_label,sentiment_score
103,It have a bug it keeps shut down when I open the app. Without any notification. Please fix the bug.,User Interface & Experience,CBE Mobile Banking,3,2025-02-22,Google Play,NEGATIVE,0.9995484948158264
104,"The banks logo, the hidden accounts data are not seen. It is saying it saying unconnected and hence does not sync.",General Feedback,CBE Mobile Banking,2,2025-01-05,Google Play,NEGATIVE,0.9996697902679444
105,"I love this app. It's simple to use and syncs fast. The only issue I had was the balance shows only what's on the ledger, there is no way to tell what the actual balance is. I learn about the difference between the two balance types the hard way on an ATM machine. I would love to see that fixed in your next update.","Transaction Performance, User Interface & Experience",CBE Mobile Banking,5,2021-09-25,Google Play,POSITIVE,0.9968239068984984
106,the app is recently crushing each time you open and try to make transfers...it used to be good. take lessons from the Dashen Super app or ethiotelecom. it is not befitting of your experience and glory. inv3st in making it more friendly and convenient. I am considering leaving CBE for good.,General Feedback,CBE Mobile Banking,2,2025-05-06,Google Play,NEGATIVE,0.9984410405158995
107,"It is a service that is not expected from such a large institution. I saw that your work is very complicated. The user does not understand well your application. In general, you have many problems. This application is not convenient for the end user. For instance I can't access my account from abroad what I depsited amount and transfer from my account to any any one .It is a shame.","Transaction Performance, Account Access Issues",CBE Mobile Banking,1,2024-10-16,Google Play,NEGATIVE,0.9995642304420472
108,"Very bad, can't even load they need to improve their services.",General Feedback,CBE Mobile Banking,1,2025-05-22,Google Play,NEGATIVE,0.999816596508026
109,"This application fast, secure and more convenient. Thanks CBE",Transaction Performance,CBE Mobile Banking,5,2025-03-31,Google Play,POSITIVE,0.9992094039916992
110,"In my view, I can't give any conclusion because it's the starting of an online banking in my country. However, the commercial bank of ethiopia must rebuild this app and also need to make more access to changing the system. Keep continuing ethiopia 🇪🇹 🇪🇹🇪🇹🇪🇹",Account Access Issues,CBE Mobile Banking,5,2025-03-14,Google Play,NEGATIVE,0.997592270374298
111,in this update why screenshoot is disabled now it's not working,User Interface & Experience,CBE Mobile Banking,1,2025-03-28,Google Play,NEGATIVE,0.9996315240859984
112,This app don't have self activation only you have to look near cbe branch that's disgusting,Customer Support,CBE Mobile Banking,1,2025-05-10,Google Play,NEGATIVE,0.9960438013076782
113,"This application is really bad. It is slow and doesn't work properly. It doesn't show recent activities. Using this app I transfered money to a friend and after showing deduction on my account, the money didn't reach the other end,the activity is not reflected on my recent transactions either. The worst app ever. It doesn't work outside of Ethiopia.","Transaction Performance, Account Access Issues",CBE Mobile Banking,1,2021-05-31,Google Play,NEGATIVE,0.9997982382774352
114,"It is a nice app compared to the previous one. I appreciate you have included local language but the details in the Amharic section will return to English mode, please fix that problem plus additional local language will increase its usability. Also it would be nice if the terms and conditions agreements, security tips, charge and transfer limits.... are included in the app.",Transaction Performance,CBE Mobile Banking,4,2020-07-26,Google Play,POSITIVE,0.9866319298744202
115,it's a very good application but sometimes it takes a long time to synchronize,General Feedback,CBE Mobile Banking,4,2025-03-23,Google Play,NEGATIVE,0.9900751709938048
116,"The 'unsubscribe' button in the CBE Android app is misplaced. It should be at the middle of the menu or somewhere else rather than at the end. The end is usually for a 'log out"" and I inadvertently touched ''unsubscribe"" many times. This could lead to customers accidentally unsubscribing from the service.",General Feedback,CBE Mobile Banking,4,2024-11-11,Google Play,NEGATIVE,0.9997537732124328
117,Very good app. but disappointed by general cessation of system.,General Feedback,CBE Mobile Banking,5,2025-05-02,Google Play,NEGATIVE,0.998118817806244
118,It sends unwanted welcome notification every time you login. There is no way that you can disable this.,Account Access Issues,CBE Mobile Banking,3,2025-02-13,Google Play,NEGATIVE,0.9949735403060912
119,"The app is unresponsive the time when the fragments are attached. It is just like shivering. Still, I can't download the transaction history instead it just toasted me can't save. Please consider all this things. But I would recommed you to use a tab layout. This is because, consider I am using latest Samsung 🤔 device, how do you think that your app is running on other damn devices like techno and itel ? It is horrible.","Transaction Performance, User Interface & Experience",CBE Mobile Banking,3,2022-08-26,Google Play,NEGATIVE,0.9992790818214417
120,The upgread is perfect and loved the new system could be accessed from any branch if u face problem in the application. The other thing if possible to add would be to expand the number of transaction be looked for all transaction back to a month period at list this will help review most transactions if there needs any review. The only problem I saw is that once a phone number is attached to another bank account # you need to provide another phone number to get the service. The rest is excellent,"Feature Requests, Customer Support, Transaction Performance, Account Access Issues",CBE Mobile Banking,4,2020-07-31,Google Play,POSITIVE,0.9875314831733704
121,1.we can't get mobile Token on CBE App or any other online. This is need to improve 2.internet banking is always say authenticate error after some weeks this is need to improve.,User Interface & Experience,CBE Mobile Banking,4,2025-03-16,Google Play,NEGATIVE,0.998772919178009
122,"I'm blind. I have been using this service since 2008 EC. More or less both versions are accessible to our screen reader, talkback. However, after updating the app, its account tab couldn't display second account which is connected via CBE account. Secondly after transfering money, it shows save and share options but doesn't work.",Account Access Issues,CBE Mobile Banking,3,2022-05-23,Google Play,NEGATIVE,0.9989578723907472
